221.021;77.3602;2021.071167;4.097126;;;
221.385;77.3960;2019.302246;4.108474;;;
221.749;77.4288;2016.217896;4.119822;;;
222.113;77.4629;2012.374146;4.131241;;;
222.477;77.4917;2009.011230;4.142587;;;
222.841;77.5149;2005.541016;4.153967;;;
223.205;77.5300;2002.121582;4.165380;;;
223.570;77.5427;1997.884644;4.176663;;;
223.934;77.5481;1991.436035;4.188072;;;
224.298;77.5541;1985.286133;4.199419;;;
224.662;77.5565;1979.572632;4.210765;;;
225.026;77.5630;1973.493408;4.222111;;;
225.390;77.5744;1967.975098;4.233457;;;
225.754;77.5825;1962.447021;4.244852;;;
